User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,User_ID,Calories
15600044,female,32,151.0,51.0,8.0,91.0,39.6,15600044,38.0
12586756,female,56,165.0,67.0,21.0,96.0,40.8,12586756,115.0
19486187,female,22,166.0,61.0,18.0,97.0,40.3,19486187,91.0
10100047,female,25,159.0,59.0,21.0,96.0,40.9,10100047,105.0
15659149,female,27,185.0,78.0,9.0,91.0,39.8,15659149,38.0
19455387,female,32,176.0,77.0,21.0,103.0,40.5,19455387,118.0
13981062,male,30,187.0,92.0,14.0,95.0,40.3,13981062,64.0
13653590,female,40,158.0,52.0,24.0,108.0,40.4,13653590,160.0
15941545,female,53,177.0,76.0,12.0,95.0,40.0,15941545,62.0
10951752,male,35,182.0,83.0,6.0,92.0,39.4,10951752,25.0
13449861,male,42,192.0,95.0,30.0,107.0,40.7,13449861,211.0
16674250,male,63,193.0,104.0,14.0,94.0,40.2,16674250,88.0
13067072,male,44,186.0,82.0,16.0,100.0,40.5,13067072,93.0
17433353,male,50,164.0,68.0,28.0,108.0,40.9,17433353,196.0
18609268,female,20,169.0,65.0,29.0,98.0,40.9,18609268,147.0
19748157,male,70,183.0,88.0,17.0,96.0,40.3,19748157,112.0
10958146,female,21,179.0,74.0,26.0,106.0,40.8,10958146,151.0
19833769,female,54,161.0,60.0,9.0,94.0,39.5,19833769,48.0
15309891,female,21,164.0,61.0,19.0,95.0,40.3,15309891,91.0
16287414,female,47,181.0,81.0,27.0,104.0,40.8,16287414,161.0
10706514,male,34,194.0,96.0,25.0,111.0,41.2,10706514,182.0
17674162,female,51,166.0,65.0,25.0,91.0,40.5,17674162,122.0
13342092,female,25,175.0,70.0,20.0,105.0,40.4,13342092,117.0
18346384,female,22,177.0,68.0,22.0,96.0,40.6,18346384,106.0
17331187,female,60,165.0,60.0,4.0,86.0,38.6,17331187,18.0
16500737,female,28,160.0,65.0,24.0,104.0,40.6,16500737,140.0
11269933,male,68,169.0,69.0,11.0,94.0,39.8,11269933,64.0
16826583,female,23,165.0,59.0,28.0,113.0,40.5,16826583,190.0
17351708,male,60,177.0,81.0,25.0,104.0,40.6,17351708,179.0
11513582,female,23,159.0,57.0,17.0,90.0,40.2,11513582,74.0
14655535,female,32,169.0,65.0,7.0,82.0,39.3,14655535,25.0
14135687,male,34,189.0,93.0,26.0,98.0,40.8,14135687,137.0
13674818,male,27,182.0,80.0,3.0,74.0,38.9,13674818,3.0
14810381,male,38,202.0,108.0,19.0,100.0,40.4,14810381,115.0
19870290,male,22,184.0,88.0,24.0,104.0,40.2,19870290,131.0
16869410,male,44,179.0,81.0,27.0,110.0,40.5,16869410,197.0
14120544,female,45,167.0,66.0,23.0,98.0,40.4,14120544,126.0
13344902,female,60,163.0,60.0,11.0,91.0,39.7,13344902,56.0
17876911,female,42,180.0,78.0,6.0,79.0,39.3,17876911,19.0
12967550,male,60,193.0,93.0,30.0,112.0,40.9,12967550,259.0
14033574,female,45,177.0,72.0,2.0,75.0,38.3,14033574,6.0
12463073,male,38,174.0,74.0,15.0,92.0,40.1,12463073,62.0
11898845,female,69,162.0,63.0,23.0,104.0,40.8,11898845,152.0
15435203,male,60,195.0,89.0,24.0,108.0,40.4,15435203,190.0
19437988,female,53,178.0,70.0,18.0,95.0,40.6,19437988,95.0
17657824,male,20,173.0,74.0,2.0,83.0,37.9,17657824,4.0
17032062,female,62,178.0,77.0,16.0,91.0,40.7,17032062,78.0
18375806,male,44,168.0,72.0,28.0,113.0,40.9,18375806,211.0
19161622,female,76,186.0,89.0,11.0,98.0,40.0,19161622,63.0
10531396,male,27,187.0,88.0,14.0,98.0,40.2,10531396,67.0
12486656,male,20,190.0,85.0,22.0,103.0,40.6,12486656,114.0
10896246,male,78,197.0,103.0,9.0,89.0,39.7,10896246,56.0
10187691,female,62,156.0,63.0,13.0,86.0,40.4,10187691,59.0
10858968,male,52,184.0,88.0,27.0,111.0,41.2,10858968,215.0
16156252,female,27,173.0,68.0,18.0,99.0,40.4,16156252,94.0
19640300,male,25,170.0,68.0,25.0,110.0,40.6,19640300,152.0
11416066,female,43,172.0,64.0,9.0,84.0,39.5,11416066,36.0
10270228,female,36,179.0,76.0,1.0,83.0,37.3,10270228,4.0
16442049,male,20,191.0,91.0,9.0,100.0,39.7,16442049,44.0
17024253,female,28,165.0,59.0,11.0,91.0,39.8,17024253,50.0
18769310,male,40,176.0,77.0,6.0,92.0,39.2,18769310,26.0
11819561,female,43,172.0,67.0,21.0,99.0,40.6,11819561,116.0
11885227,male,60,192.0,97.0,17.0,80.0,40.3,11885227,66.0
19093434,female,26,150.0,49.0,24.0,104.0,40.9,19093434,145.0
18662300,female,56,180.0,79.0,4.0,74.0,39.0,18662300,12.0
18609547,male,40,201.0,98.0,21.0,108.0,40.7,18609547,150.0
14173949,female,40,178.0,77.0,14.0,89.0,40.3,14173949,60.0
16290700,female,71,169.0,74.0,13.0,98.0,40.1,16290700,76.0
14312894,female,40,176.0,72.0,4.0,84.0,38.6,14312894,15.0
15539631,male,40,183.0,90.0,5.0,80.0,39.0,15539631,14.0
14013809,female,36,168.0,62.0,27.0,117.0,40.6,14013809,200.0
19085419,female,51,163.0,64.0,16.0,96.0,40.1,19085419,87.0
13080362,female,30,141.0,45.0,27.0,112.0,41.1,13080362,189.0
14837578,female,25,173.0,64.0,26.0,104.0,40.6,14837578,151.0
14344420,female,25,180.0,77.0,7.0,86.0,39.8,14344420,26.0
15383369,female,22,164.0,65.0,30.0,98.0,41.1,15383369,153.0
18155848,male,74,182.0,88.0,14.0,88.0,40.0,18155848,78.0
14699989,male,61,183.0,85.0,15.0,101.0,40.0,14699989,103.0
14756214,male,36,180.0,78.0,6.0,85.0,39.2,14756214,18.0
10433921,male,52,189.0,93.0,24.0,111.0,40.7,10433921,194.0
14680344,male,29,188.0,86.0,7.0,83.0,39.3,14680344,18.0
14425536,female,44,156.0,55.0,29.0,107.0,40.9,14425536,191.0
16707041,male,27,183.0,79.0,13.0,99.0,40.2,16707041,62.0
15217189,female,55,144.0,50.0,7.0,82.0,39.4,15217189,29.0
17072565,female,28,166.0,59.0,14.0,94.0,40.1,17072565,68.0
14042465,female,25,165.0,64.0,22.0,110.0,40.2,14042465,142.0
16845982,female,68,152.0,54.0,26.0,105.0,40.8,16845982,177.0
17981377,female,48,150.0,53.0,14.0,95.0,40.5,17981377,76.0
12162135,male,20,191.0,94.0,9.0,92.0,40.0,12162135,33.0
14680888,male,57,204.0,113.0,6.0,75.0,39.2,14680888,20.0
10803909,male,24,190.0,92.0,14.0,92.0,39.9,10803909,54.0
15464961,female,52,151.0,52.0,16.0,99.0,40.4,15464961,95.0
18636358,male,67,187.0,87.0,9.0,87.0,39.5,18636358,46.0
12492198,female,74,181.0,77.0,7.0,87.0,39.0,12492198,33.0
17034126,female,30,154.0,52.0,22.0,97.0,40.7,17034126,117.0
10808620,female,37,167.0,70.0,29.0,113.0,40.7,10808620,200.0
15340726,male,38,182.0,80.0,27.0,114.0,40.6,15340726,205.0
16761962,female,37,176.0,70.0,25.0,108.0,41.0,16761962,159.0
10316019,female,37,177.0,69.0,14.0,97.0,39.9,10316019,73.0
19876392,male,30,187.0,89.0,3.0,91.0,38.4,19876392,12.0
16347418,male,23,189.0,91.0,23.0,107.0,40.8,16347418,139.0
13407549,female,36,172.0,74.0,13.0,106.0,40.1,13407549,79.0
14611928,male,61,189.0,98.0,25.0,110.0,40.4,14611928,212.0
14415317,female,34,169.0,65.0,2.0,82.0,37.8,14415317,7.0
16563309,male,72,179.0,82.0,25.0,99.0,40.7,16563309,175.0
13289098,female,38,167.0,67.0,6.0,84.0,39.3,13289098,23.0
14905505,male,54,186.0,82.0,2.0,83.0,38.3,14905505,7.0
17242233,male,76,187.0,94.0,7.0,98.0,39.1,17242233,51.0
14877593,female,66,175.0,69.0,7.0,86.0,39.4,14877593,32.0
11272905,female,65,166.0,70.0,14.0,98.0,39.8,11272905,81.0
19124933,female,57,150.0,57.0,1.0,84.0,37.8,19124933,4.0
13875734,female,41,149.0,55.0,16.0,96.0,40.1,13875734,86.0
19341455,female,41,152.0,56.0,26.0,110.0,40.9,19341455,178.0
10056790,male,54,181.0,90.0,12.0,94.0,40.0,10056790,67.0
19217037,female,66,171.0,65.0,28.0,96.0,40.6,19217037,158.0
17303624,male,42,175.0,72.0,28.0,107.0,41.1,17303624,183.0
13664308,male,22,177.0,83.0,20.0,99.0,40.4,13664308,92.0
19111237,female,44,181.0,81.0,28.0,104.0,40.8,19111237,165.0
14185340,female,51,150.0,57.0,18.0,100.0,40.1,14185340,107.0
16042856,female,33,160.0,57.0,13.0,100.0,40.0,16042856,73.0
15833595,female,39,163.0,65.0,7.0,85.0,39.6,15833595,28.0
14748337,female,37,180.0,73.0,24.0,98.0,40.6,14748337,126.0
13143604,male,58,180.0,86.0,12.0,92.0,40.3,13143604,64.0
12303277,male,50,176.0,82.0,5.0,86.0,39.2,12303277,20.0
13631554,female,20,172.0,70.0,18.0,105.0,40.6,13631554,103.0
17175806,male,28,179.0,77.0,7.0,87.0,39.3,17175806,21.0
14859275,female,27,180.0,80.0,13.0,93.0,40.0,14859275,58.0
15429861,male,43,185.0,85.0,14.0,96.0,40.2,15429861,73.0
13118311,female,38,161.0,59.0,5.0,79.0,38.9,13118311,17.0
13853584,male,22,187.0,86.0,17.0,94.0,40.1,13853584,67.0
11009245,male,21,205.0,103.0,21.0,109.0,40.4,11009245,137.0
12190406,female,74,162.0,67.0,23.0,100.0,40.8,12190406,143.0
19689602,male,22,179.0,81.0,13.0,96.0,39.9,19689602,54.0
18300732,female,23,170.0,67.0,3.0,88.0,38.3,18300732,12.0
12492743,male,43,187.0,94.0,25.0,102.0,40.7,12492743,158.0
14874470,male,47,199.0,109.0,1.0,83.0,38.2,14874470,4.0
15957173,male,44,189.0,95.0,12.0,94.0,40.0,15957173,62.0
18497253,male,56,178.0,80.0,25.0,109.0,40.6,18497253,192.0
17282192,female,25,154.0,53.0,12.0,95.0,40.1,17282192,60.0
10728499,female,31,167.0,66.0,28.0,113.0,40.7,10728499,192.0
17379089,female,27,153.0,53.0,24.0,109.0,41.0,17379089,157.0
16520398,male,42,186.0,89.0,10.0,92.0,39.9,16520398,47.0
18135733,female,33,165.0,67.0,4.0,88.0,39.1,18135733,17.0
11743674,male,60,187.0,98.0,26.0,104.0,40.9,11743674,196.0
17172665,female,63,123.0,40.0,9.0,97.0,39.9,17172665,55.0
18711780,female,25,156.0,51.0,22.0,99.0,40.7,18711780,120.0
13362491,male,69,168.0,71.0,20.0,107.0,40.5,13362491,157.0
18020852,female,40,174.0,68.0,5.0,87.0,38.9,18020852,21.0
13805537,female,21,172.0,71.0,10.0,88.0,39.8,13805537,39.0
18536286,female,25,174.0,72.0,9.0,93.0,39.6,18536286,41.0
12881038,male,29,204.0,98.0,18.0,97.0,40.3,12881038,90.0
10531287,female,68,171.0,67.0,3.0,85.0,38.5,10531287,13.0
10717758,male,74,188.0,93.0,5.0,85.0,39.2,10717758,26.0
18400734,male,20,198.0,102.0,10.0,89.0,39.5,18400734,34.0
10186484,male,22,203.0,97.0,8.0,90.0,39.4,10186484,28.0
11028752,male,24,180.0,84.0,8.0,97.0,39.6,11028752,35.0
16648415,male,32,174.0,77.0,3.0,79.0,38.6,16648415,6.0
16980939,female,59,183.0,84.0,12.0,86.0,40.2,16980939,50.0
19616006,female,36,159.0,61.0,13.0,91.0,39.9,19616006,60.0
14997748,female,53,172.0,73.0,6.0,75.0,39.5,14997748,18.0
17573893,female,28,159.0,60.0,12.0,91.0,39.9,17573893,54.0
18917977,male,27,181.0,81.0,14.0,86.0,40.5,18917977,40.0
19057258,male,20,173.0,68.0,4.0,87.0,39.1,19057258,10.0
16194704,male,71,168.0,68.0,18.0,98.0,40.2,16194704,117.0
15836080,male,25,186.0,84.0,26.0,111.0,40.7,15836080,171.0
10280733,female,60,162.0,59.0,24.0,112.0,40.6,10280733,176.0
17456188,male,76,192.0,95.0,17.0,101.0,40.3,17456188,132.0
11863051,male,72,192.0,102.0,12.0,98.0,40.0,11863051,87.0
16044552,female,72,153.0,58.0,12.0,90.0,40.0,16044552,63.0
12906729,male,47,154.0,54.0,9.0,94.0,39.8,12906729,40.0
10643480,female,31,168.0,67.0,13.0,95.0,40.0,10643480,64.0
11452096,male,27,183.0,80.0,13.0,94.0,39.8,11452096,52.0
19608453,male,55,173.0,74.0,9.0,86.0,39.7,19608453,36.0
15157306,male,66,198.0,96.0,6.0,86.0,39.1,15157306,30.0
14924291,male,28,178.0,85.0,24.0,110.0,40.7,14924291,158.0
15126790,male,42,175.0,78.0,25.0,111.0,40.9,15126790,182.0
14434937,female,21,155.0,55.0,29.0,112.0,40.9,14434937,195.0
11983096,female,47,168.0,69.0,7.0,90.0,39.5,11983096,32.0
19436934,female,22,161.0,55.0,29.0,102.0,40.6,19436934,164.0
14799787,female,29,147.0,50.0,15.0,97.0,40.0,14799787,80.0
16170508,male,21,178.0,79.0,11.0,86.0,39.7,16170508,28.0
19830011,female,64,165.0,66.0,8.0,80.0,39.4,19830011,31.0
13236637,female,62,160.0,59.0,5.0,82.0,39.1,13236637,21.0
16583879,female,47,172.0,70.0,19.0,99.0,40.4,16583879,106.0
14707960,male,51,192.0,94.0,14.0,102.0,40.3,14707960,94.0
15628837,male,27,178.0,78.0,18.0,94.0,40.2,15628837,72.0
18427366,male,25,189.0,97.0,27.0,103.0,40.7,18427366,153.0
12229778,female,41,184.0,83.0,28.0,102.0,40.9,12229778,157.0
17699499,male,24,174.0,76.0,21.0,98.0,40.6,17699499,93.0
18096377,male,31,188.0,90.0,11.0,99.0,40.5,18096377,57.0
10753570,male,44,166.0,75.0,3.0,93.0,38.6,10753570,14.0
11844039,female,50,164.0,62.0,17.0,107.0,40.4,11844039,112.0
19050083,female,56,163.0,59.0,5.0,89.0,38.7,19050083,24.0
17373512,male,23,192.0,91.0,14.0,84.0,40.2,17373512,36.0
10234951,male,62,178.0,79.0,26.0,104.0,40.7,10234951,187.0
18994286,male,37,170.0,66.0,15.0,103.0,39.9,18994286,84.0
12356798,male,77,186.0,93.0,29.0,102.0,40.8,12356798,230.0
17420315,female,43,148.0,52.0,29.0,108.0,40.5,17420315,195.0
16334614,male,37,193.0,95.0,8.0,84.0,39.8,16334614,27.0
19105093,male,34,172.0,75.0,8.0,94.0,39.3,19105093,34.0
16311850,male,23,185.0,88.0,8.0,91.0,39.6,16311850,29.0
14417033,male,43,190.0,96.0,11.0,98.0,39.7,14417033,63.0
10990518,female,56,158.0,58.0,24.0,104.0,40.2,10990518,154.0
14846070,female,41,176.0,77.0,4.0,94.0,38.6,14846070,19.0
15135673,male,70,198.0,108.0,9.0,85.0,39.8,15135673,48.0
13149200,female,27,158.0,56.0,25.0,97.0,40.9,13149200,130.0
10191695,male,21,200.0,98.0,29.0,111.0,40.7,10191695,194.0
18206714,female,53,151.0,60.0,20.0,96.0,40.5,18206714,110.0
14675979,male,32,192.0,92.0,19.0,102.0,40.6,14675979,109.0
13240724,male,30,181.0,81.0,9.0,97.0,39.8,13240724,42.0
12819856,female,36,165.0,62.0,6.0,83.0,39.3,12819856,23.0
16547119,female,69,152.0,52.0,2.0,88.0,38.4,16547119,10.0
12615928,male,29,194.0,87.0,9.0,86.0,39.5,12615928,28.0
15785718,female,59,163.0,61.0,25.0,103.0,41.0,15785718,158.0
11627770,male,77,194.0,90.0,24.0,103.0,40.7,11627770,192.0
10599351,male,23,182.0,83.0,20.0,104.0,40.2,10599351,108.0
19438385,female,39,170.0,71.0,12.0,95.0,40.4,19438385,60.0
10861136,male,72,173.0,76.0,3.0,81.0,39.0,10861136,12.0
10028049,male,40,180.0,78.0,14.0,89.0,40.1,10028049,54.0
17670013,female,29,164.0,65.0,24.0,106.0,40.8,17670013,146.0
17492724,male,31,207.0,111.0,6.0,92.0,39.3,17492724,28.0
13242928,male,20,169.0,70.0,22.0,97.0,40.5,13242928,87.0
17937508,female,22,172.0,65.0,25.0,109.0,40.6,17937508,157.0
12486029,female,23,169.0,60.0,21.0,99.0,40.5,12486029,111.0
10892729,male,53,181.0,84.0,16.0,90.0,40.1,10892729,76.0
13569411,male,49,183.0,92.0,16.0,103.0,40.3,13569411,107.0
13840094,male,25,176.0,74.0,19.0,107.0,40.5,13840094,110.0
18391534,female,47,166.0,68.0,27.0,103.0,40.9,18391534,163.0
11340756,female,63,153.0,55.0,16.0,104.0,40.1,11340756,106.0
16314064,male,46,185.0,90.0,17.0,95.0,40.1,16314064,90.0
17208089,female,20,158.0,55.0,20.0,105.0,40.5,17208089,119.0
11438272,female,52,154.0,60.0,21.0,102.0,40.4,11438272,129.0
15425554,female,29,171.0,71.0,9.0,89.0,40.0,15425554,38.0
19776549,female,30,144.0,42.0,24.0,105.0,41.0,19776549,151.0
10174276,female,40,171.0,65.0,20.0,101.0,40.7,10174276,115.0
19713904,female,64,186.0,85.0,26.0,106.0,40.9,19713904,167.0
17516170,female,28,189.0,86.0,22.0,104.0,40.7,17516170,122.0
16980611,male,21,193.0,94.0,10.0,90.0,39.9,16980611,34.0
12529552,female,61,173.0,69.0,14.0,91.0,40.2,12529552,70.0
14794863,female,73,177.0,75.0,2.0,87.0,38.5,14794863,9.0
13297449,male,64,177.0,81.0,7.0,85.0,39.8,13297449,31.0
19512043,female,30,150.0,54.0,7.0,88.0,39.3,19512043,30.0
19750901,female,49,152.0,53.0,26.0,104.0,40.7,19750901,166.0
13842673,female,51,169.0,67.0,23.0,97.0,40.5,13842673,126.0
17843406,female,33,155.0,57.0,12.0,102.0,40.0,17843406,70.0
19385688,female,68,158.0,58.0,14.0,85.0,40.2,19385688,65.0
16421631,male,33,185.0,91.0,12.0,94.0,40.1,16421631,55.0
19253266,female,30,159.0,60.0,16.0,89.0,40.4,19253266,69.0
18669158,female,57,175.0,74.0,15.0,94.0,40.4,18669158,77.0
10928223,female,21,165.0,65.0,24.0,106.0,40.7,10928223,142.0
15930189,male,28,188.0,84.0,22.0,105.0,40.8,15930189,128.0
13110646,male,37,173.0,79.0,26.0,107.0,40.8,13110646,168.0
17413442,female,60,171.0,71.0,30.0,115.0,40.9,17413442,225.0
14879979,female,21,162.0,63.0,8.0,91.0,39.8,14879979,35.0
14969508,female,55,164.0,60.0,8.0,80.0,39.7,14969508,31.0
15311791,female,38,171.0,65.0,2.0,82.0,37.8,15311791,7.0
19716527,male,53,182.0,89.0,14.0,92.0,40.1,19716527,73.0
10477080,female,44,168.0,66.0,25.0,110.0,40.7,10477080,169.0
12385786,female,20,150.0,53.0,3.0,77.0,38.6,12385786,9.0
11300311,female,37,156.0,62.0,12.0,87.0,39.9,11300311,51.0
10680585,female,48,181.0,74.0,26.0,102.0,40.9,10680585,152.0
10222741,male,28,173.0,73.0,20.0,104.0,40.2,10222741,109.0
15241364,female,38,169.0,70.0,16.0,100.0,39.9,15241364,88.0
10515749,female,56,169.0,65.0,26.0,100.0,40.9,10515749,154.0
13371019,female,24,170.0,66.0,3.0,88.0,38.8,13371019,12.0
15820772,female,22,181.0,72.0,30.0,111.0,40.6,15820772,192.0
14090060,male,69,184.0,87.0,18.0,91.0,40.0,14090060,104.0
10872561,female,41,160.0,62.0,4.0,83.0,39.0,10872561,15.0
13629489,male,67,155.0,60.0,20.0,101.0,40.6,13629489,132.0
14353162,female,20,152.0,54.0,17.0,94.0,40.3,14353162,81.0
12423844,male,25,179.0,83.0,4.0,84.0,38.9,12423844,10.0
18505250,female,26,185.0,76.0,23.0,97.0,40.7,18505250,113.0
11335374,male,24,166.0,70.0,9.0,91.0,39.6,11335374,29.0
11385369,male,72,183.0,89.0,5.0,79.0,39.0,11385369,21.0
16542211,female,59,177.0,78.0,19.0,97.0,40.1,16542211,104.0
17263400,male,46,195.0,93.0,17.0,103.0,40.4,17263400,112.0
16682595,male,53,173.0,77.0,11.0,90.0,39.7,16682595,51.0
17634227,male,29,186.0,87.0,23.0,104.0,40.6,17634227,133.0
10338403,male,40,189.0,92.0,26.0,116.0,40.9,10338403,214.0
10657001,female,32,155.0,56.0,27.0,107.0,40.4,10657001,172.0
11688497,female,48,176.0,76.0,21.0,92.0,40.3,11688497,100.0
15593888,female,69,170.0,65.0,10.0,91.0,39.6,15593888,52.0
16104833,female,21,158.0,58.0,11.0,88.0,40.0,16104833,45.0
12047532,female,43,150.0,54.0,23.0,106.0,40.7,12047532,149.0
15641395,female,49,168.0,63.0,22.0,96.0,40.7,15641395,119.0
10081258,male,63,184.0,91.0,18.0,98.0,40.6,10081258,119.0
19477660,male,54,199.0,97.0,11.0,96.0,39.9,19477660,66.0
12386338,male,54,187.0,85.0,26.0,96.0,40.7,12386338,149.0
17867595,male,56,167.0,71.0,15.0,95.0,39.9,17867595,81.0
15269170,male,50,181.0,86.0,4.0,87.0,38.9,15269170,17.0
15348271,female,24,150.0,53.0,4.0,87.0,38.8,15348271,16.0
19630701,male,38,206.0,111.0,16.0,97.0,40.4,19630701,91.0
12748283,female,26,167.0,69.0,16.0,98.0,40.2,12748283,82.0
19397915,male,28,182.0,87.0,29.0,104.0,40.8,19397915,167.0
11667896,female,54,138.0,41.0,30.0,113.0,41.1,11667896,228.0
13203902,female,27,147.0,52.0,13.0,87.0,39.9,13203902,54.0
18065741,male,67,176.0,78.0,27.0,101.0,40.8,18065741,188.0
12660464,female,27,160.0,56.0,18.0,111.0,40.4,12660464,121.0
13089207,female,74,171.0,74.0,1.0,83.0,37.8,13089207,4.0
17471625,male,38,171.0,72.0,30.0,111.0,40.9,17471625,209.0
18988497,female,30,168.0,64.0,4.0,90.0,39.0,18988497,18.0
16528482,female,67,167.0,70.0,14.0,93.0,39.9,16528482,74.0
13468507,male,35,192.0,94.0,20.0,105.0,40.5,13468507,128.0
16309125,male,34,194.0,98.0,7.0,84.0,39.2,16309125,23.0
15276588,female,26,163.0,65.0,14.0,92.0,40.2,15276588,63.0
19701489,male,23,187.0,87.0,16.0,92.0,40.4,19701489,59.0
11249122,male,56,185.0,90.0,25.0,105.0,40.5,11249122,183.0
18642806,female,69,160.0,60.0,24.0,104.0,40.9,18642806,159.0
15560785,male,53,183.0,85.0,24.0,105.0,40.8,15560785,169.0
14550848,female,36,163.0,59.0,4.0,83.0,38.9,14550848,15.0
11503477,male,75,168.0,65.0,10.0,84.0,39.6,11503477,45.0
17793407,female,22,167.0,64.0,13.0,93.0,39.8,17793407,59.0
12223324,female,69,175.0,68.0,15.0,98.0,40.0,12223324,88.0
19542357,male,20,182.0,86.0,4.0,86.0,38.6,19542357,10.0
12276044,female,63,161.0,57.0,2.0,86.0,38.7,12276044,9.0
15714145,female,23,173.0,69.0,24.0,105.0,40.8,15714145,139.0
18979317,male,44,183.0,87.0,27.0,104.0,40.7,18979317,176.0
11454330,female,36,168.0,69.0,13.0,101.0,39.9,11454330,73.0
10570131,male,63,193.0,99.0,7.0,87.0,39.7,10570131,36.0
17510042,male,78,209.0,112.0,4.0,85.0,38.6,17510042,23.0
11667209,female,52,157.0,59.0,29.0,111.0,40.8,11667209,206.0
15706574,female,57,161.0,61.0,23.0,102.0,40.5,15706574,143.0
14518081,female,65,160.0,60.0,1.0,79.0,37.9,14518081,4.0
15005359,female,27,160.0,58.0,8.0,86.0,39.5,15005359,32.0
16460270,male,60,175.0,83.0,5.0,87.0,39.4,16460270,23.0
11262413,male,69,190.0,96.0,4.0,93.0,38.8,11262413,25.0
13763629,female,21,174.0,65.0,20.0,110.0,40.7,13763629,127.0
15347143,male,28,185.0,86.0,23.0,107.0,40.5,15347143,142.0
12751903,female,22,171.0,63.0,28.0,107.0,40.8,12751903,170.0
15626568,female,75,169.0,66.0,29.0,102.0,40.8,15626568,187.0
15508675,male,22,181.0,81.0,28.0,111.0,40.8,15508675,179.0
14554560,female,27,157.0,54.0,10.0,92.0,40.2,14554560,47.0
11140711,female,26,170.0,73.0,10.0,85.0,39.9,11140711,37.0
18972738,female,25,185.0,83.0,16.0,105.0,40.3,18972738,90.0
10052574,female,52,157.0,56.0,26.0,110.0,40.8,10052574,183.0
13518939,female,46,169.0,67.0,8.0,84.0,39.8,13518939,32.0
18571414,male,43,184.0,87.0,23.0,106.0,40.6,18571414,156.0
15387253,female,30,164.0,61.0,4.0,86.0,39.0,15387253,16.0
10295966,male,62,191.0,94.0,17.0,96.0,39.9,10295966,108.0
10798827,male,36,179.0,77.0,23.0,110.0,40.7,10798827,157.0
17122324,female,31,170.0,67.0,22.0,108.0,40.6,17122324,139.0
10891870,male,21,178.0,83.0,7.0,91.0,39.3,10891870,24.0
19126556,female,61,175.0,78.0,8.0,82.0,39.4,19126556,31.0
18203033,female,28,160.0,53.0,15.0,105.0,39.9,18203033,92.0
17901625,female,30,164.0,66.0,1.0,67.0,38.1,17901625,2.0
13421333,male,70,189.0,87.0,12.0,88.0,40.3,13421333,64.0
18998713,male,66,176.0,81.0,8.0,89.0,39.9,18998713,41.0
18315762,female,51,173.0,72.0,29.0,107.0,41.1,18315762,188.0
11352685,female,20,132.0,41.0,5.0,85.0,39.3,11352685,20.0
19264238,male,26,171.0,67.0,18.0,93.0,40.7,19264238,64.0
15621286,female,24,169.0,65.0,8.0,95.0,39.5,15621286,38.0
19862023,male,62,203.0,108.0,3.0,86.0,38.2,19862023,15.0
19427819,male,37,192.0,97.0,27.0,103.0,40.7,19427819,169.0
14960806,female,28,155.0,53.0,26.0,107.0,40.9,14960806,165.0
12325020,male,22,174.0,76.0,15.0,93.0,40.6,12325020,53.0
17128328,female,30,170.0,65.0,5.0,75.0,39.3,17128328,14.0
18379705,male,37,195.0,102.0,1.0,76.0,37.7,18379705,2.0
18740260,female,52,165.0,68.0,12.0,91.0,40.2,18740260,58.0
11890127,male,45,195.0,100.0,8.0,99.0,39.7,11890127,49.0
16672612,female,73,152.0,52.0,19.0,98.0,40.4,16672612,117.0
10005485,female,38,178.0,77.0,14.0,82.0,40.5,10005485,49.0
18283695,male,75,184.0,89.0,22.0,97.0,40.7,18283695,154.0
14182152,male,40,199.0,96.0,19.0,92.0,40.5,14182152,89.0
10454713,female,27,164.0,63.0,22.0,102.0,40.9,10454713,124.0
10233013,male,56,185.0,93.0,5.0,81.0,39.0,10233013,19.0
19256894,female,35,177.0,71.0,8.0,95.0,39.7,19256894,39.0
15105413,female,21,160.0,55.0,3.0,81.0,38.7,15105413,10.0
11831385,female,23,169.0,73.0,15.0,86.0,39.9,11831385,56.0
19406860,female,24,167.0,63.0,24.0,97.0,40.6,19406860,121.0
13457325,female,40,181.0,79.0,20.0,97.0,40.5,13457325,102.0
18381905,female,28,172.0,63.0,1.0,81.0,37.7,18381905,3.0
10613982,female,39,164.0,61.0,17.0,95.0,40.4,10613982,87.0
19080187,female,34,159.0,63.0,8.0,96.0,39.7,19080187,41.0
11593363,female,63,159.0,59.0,29.0,106.0,40.8,11593363,196.0
18121357,male,38,185.0,88.0,23.0,108.0,40.3,18121357,158.0
18758626,male,59,176.0,80.0,7.0,89.0,39.4,18758626,34.0
15433277,female,22,144.0,46.0,22.0,99.0,40.7,15433277,120.0
10840798,male,25,171.0,75.0,28.0,102.0,40.8,10840798,141.0
10976044,male,38,169.0,78.0,6.0,97.0,39.5,10976044,30.0
12017075,female,30,170.0,67.0,14.0,94.0,40.2,12017075,67.0
17110501,male,57,209.0,120.0,26.0,105.0,41.0,17110501,208.0
13126527,female,48,156.0,54.0,23.0,106.0,40.4,13126527,151.0
13379477,female,45,160.0,61.0,13.0,102.0,40.1,13379477,78.0
13968503,male,77,202.0,103.0,17.0,92.0,40.1,13968503,113.0
15029198,female,42,161.0,64.0,2.0,85.0,38.2,15029198,8.0
18466669,female,23,156.0,55.0,14.0,86.0,40.3,18466669,56.0
18678057,female,37,160.0,59.0,9.0,95.0,39.9,18678057,46.0
